id,post_cid,post_uri,text,author_handle,like_count,repost_count,reply_count,created_at,query_used,collected_at,source
177,bafyreibwts5dhi7dqjidrnw3gjdlt2mk2kh5wa3fvzn6n5h7orfqhqulky,at://did:plc:oft6xm44u4enh423gvi4nkyh/app.bsky.feed.post/3m2nsyh72es2o,"i sent them this when they denied my refund (i was gifted a trial, i dont give discord money anymore) and got an Immediate AI response",gamcracker.bsky.social,3,0,1,2025-10-08 12:37:09.679000,product review purchase,2026-06-02 18:36:12.531064,bluesky
178,bafyreihkcc56nsiho2qiz5sxz7mbhlz4l7y5axscineqisp6cla32kxssa,at://did:plc:4xlkrk33sdx6gtzfz2q4vv5i/app.bsky.feed.post/3m2hk3jctnc2q,"Supposedly, this is every review left on this site for this product. You would think maybe one of them might mention the product or at least what it is used for.

#fakereviews #fivestars #guesstheproduct",movingtrainmedia.bsky.social,0,0,0,2025-10-06 00:41:50.446000,product review purchase,2026-06-02 18:36:12.531064,bluesky
179,bafyreihg74xa4uxrtbnnmfvgphuxunpiki2grezb3of3p5np7yerhh47lu,at://did:plc:npfr3kmp4swyvlbjs5e3o3ro/app.bsky.feed.post/3m2fdu3aj722c,"Can we have a little revolt? How many of you review products you purchase in store? I’m not asking that you change your rating of the product give it one or five stars that’s your choice but can you leave this text? 
#PlasticFreeLiving",boycottamazon.bsky.social,5,2,1,2025-10-05 03:44:58.904000,product review purchase,2026-06-02 18:36:12.531064,bluesky
180,bafyreidra6yxt5lptwsthgtuiwy4isejoo4uxpdg67ex7zjk5jaaez4l24,at://did:plc:3vwe6hxijcba3tpcsqxn6f5l/app.bsky.feed.post/3m23535m5js2n,"Book review! ""It Begins"" (queer horror romance) by @eulegrey.bsky.social. 🎨 Felix Sadler. A great creepy/sexy tale where HEA is worth fighting for. From @ninestarpress.bsky.social 
Review: dannyechase.com/bookreviews/reviewib/
Purchase link: ninestarpress.com/product/it-b...

🌶️📚🌈💜#rombks📚🌎🪐📚🧡🦄📚#dcbr",dannyechase.bsky.social,7,3,2,2025-10-01 02:17:02.696000,product review purchase,2026-06-02 18:36:12.531064,bluesky
181,bafyreicijmlfyymsviepnxsjqo2diyplu4kpybsr4rgrbvvihuwxvfaguy,at://did:plc:kn6lxbh2zznpqyfaxxpa3ypp/app.bsky.feed.post/3m22wq7xcfo26,"""This page claims to be an independent review of a product, BUT the only links on the page are prominent monetized links to purchase this product on another website."" Google QRG 2014",hoboweb.bsky.social,1,0,0,2025-10-01 00:23:33.462000,product review purchase,2026-06-02 18:36:12.531064,bluesky
182,bafyreidaavxlcrsnor57hdgjnjqqr5vqihkbgidkgh4l5vj4k4cxcg7cru,at://did:plc:42x6u33gdfymsstdiqj4e2m4/app.bsky.feed.post/3m22hwamd522f,"Hey how are you getting on with your fabulous new SET OF THREE (3) ASSORTED WASHCLOTHS (GREY)? Would you mind leaving us a quick review to say how your purchase experience went, and to let other customers know what you make of the product? It really helps us out! Thanks you!!",darleysam.bsky.social,0,0,0,2025-09-30 19:58:29.496000,product review purchase,2026-06-02 18:36:12.531064,bluesky
183,bafyreihwrdjlpwq4whq2dt5bjziekdy4iit5obxswdaq5mgwksxekyef4m,at://did:plc:wogdqq5nvg2esjdur2xt4u7s/app.bsky.feed.post/3lzt42um7gs27,"A miracle! *sarcasm 

These fuckers: stole my credit card, ran all over Texas running my balance into outer space, gave me a fake shipping number, then had the temerity to ask for a review: they finally sent the product when I disputed the initial purchase.

It arrived yesterday.",windowschick.bsky.social,0,0,0,2025-09-27 21:37:41.615000,product review purchase,2026-06-02 18:36:12.531064,bluesky
184,bafyreigg6ezqwlwpq24goqfgeweyo4vmpnr6mpv7raid7zvtuv5slnaov4,at://did:plc:7jndo7z77ixiqk6zvzhmtozz/app.bsky.feed.post/3lzloc6h3p222,Every purchase gets a review request for the transaction and the product. Plus reminders. Text. Email. Im surprised I get to leave the stores without recording an unboxing video.,jaymarose.bsky.social,1,0,0,2025-09-24 22:42:36.261000,product review purchase,2026-06-02 18:36:12.531064,bluesky
185,bafyreifii6ybazijukzuexwd3mghr3qfemtmadxz3zzjidiixn4uhfz44i,at://did:plc:ni6cl7jipinqldoyowqlbrwp/app.bsky.feed.post/3lzflzi2lfs2e,"Fashion Photographs Seen & Unseen Book Review

https://www.newsbeep.com/au/160230/

If you purchase an independently reviewed product or service through a link on our website, WWD may receive…",au-nb.bsky.social,0,0,0,2025-09-22 12:45:54.000000,product review purchase,2026-06-02 18:36:12.531064,bluesky
186,bafyreietfyx4blyerdgjy3blyjd6clp35jnyetwzomyoqp532wfiy36rp4,at://did:plc:2gp3m6bnzqynpqq4nlwto5ar/app.bsky.feed.post/3lzf3a6a7ph2p,"Fashion Photographs Seen & Unseen Book Review

https://www.newsbeep.com/ca/160216/

If you purchase an independently reviewed product or service through a link on our website, WWD may receive…",ca-nb.bsky.social,0,0,0,2025-09-22 07:45:25.000000,product review purchase,2026-06-02 18:36:12.531064,bluesky
187,bafyreieg4dyezq3vkzev4ipc7xy3l35oirwwzj2viwwkbctvwagh2nycty,at://did:plc:6w7425hsc4mjjkte2mbsxdhw/app.bsky.feed.post/3lzesuegine2x,"Fashion Photographs Seen & Unseen Book Review

https://www.newsbeep.com/uk/151841/

If you purchase an independently reviewed product or service through a link on our website, WWD may receive…",uk-nb.bsky.social,0,0,0,2025-09-22 05:15:39.000000,product review purchase,2026-06-02 18:36:12.531064,bluesky
188,bafyreiaqgswz4byuq2dtw4pz2uwlaeldnssldxbywd5qekqumtkka5epu4,at://did:plc:l5btejh5mmq5rupedvkcaaps/app.bsky.feed.post/3mmwu56ynn22x,"That would be funny if that’s how the Ai bubble bursts 

Uncontrolled deranged RP across all of them 

Customer service bots end up just replying to every complaint with the classic “blows you up big and round”",autumngogogoat.bsky.social,1,0,1,2026-05-29 04:25:09.565000,customer service complaint,2026-06-02 18:36:13.219842,bluesky
189,bafyreicamb32eoemotnph2gcmxu3c645op3lzourxrkrnd6rgszrbyjaqu,at://did:plc:af3m5so7rawuxqy6vqpd2ise/app.bsky.feed.post/3mms6izakgs2t,"""If someone surrounded by AI customer service bots complains, does the complaint ever make a sound?""",queeralchemy.com,2,0,0,2026-05-27 07:47:24.912000,customer service complaint,2026-06-02 18:36:13.219842,bluesky
190,bafyreickvhboo53jjz2o2y5v5yyuvix5q35idr2eucrxlxxzfyy3fiwx6a,at://did:plc:sd7g4tvhirjb32cufgxgkdvx/app.bsky.feed.post/3mmokbud7us23,"they're all being super nice about it tho, i can't even get mad at them, they're all great at customer service, they're just unwilling to recognize that my complaint is actually an issue at all, or escalate it, or call a handyman, or find any other solution whatsoever",spindlypete.bsky.social,49,0,7,2026-05-25 21:07:30.823000,customer service complaint,2026-06-02 18:36:13.219842,bluesky
191,bafyreidfivjq6lvikuhrdi652rh6f66hxmk6bdotcrbgwc2wfmygwtveqa,at://did:plc:6oogssodg7grxcpmtcdzb653/app.bsky.feed.post/3mmnewrrju22d,"Tried to file a complaint with the manufacturer today about these night sweats, but Dad was not interested.

Terrible customer service.",simplyrain.bsky.social,6,0,0,2026-05-25 09:59:10.601000,customer service complaint,2026-06-02 18:36:13.219842,bluesky
192,bafyreign45tagkwxyfzpveilh4laaeqpnxw6koozpuhhf2geuvvqbwqb5u,at://did:plc:siclj5jstt2xodsn7epgnqld/app.bsky.feed.post/3mmjd6plo6c23,"Finally. I'd encourage you to decouple the party you vote for from your identity. Think of them as utility providers. You don't get hung up on perfectly aligning with your broadband provider but you'll make the choice to stay, switch, or make a customer service complaint based on service #spéirgorm",robosullivan.bsky.social,17,5,1,2026-05-23 19:17:10.309000,customer service complaint,2026-06-02 18:36:13.219842,bluesky
193,bafyreiebxi2cj7a2uddxynz7m7cdpo24asz4sl44xgfhqrkw756hjpvy3e,at://did:plc:u4vpp7xdnmkrfs6y4c2plelt/app.bsky.feed.post/3mmhgorbec22e,"Customer service 101: Apologize for a genuine complaint. Then explain the process and listen to your customers questions. Don’t double down and try to treat your customer like they’re stupid. 
It’s not easy. But kindness and sincerity go a long way.",irishfolkofcork.bsky.social,1,0,0,2026-05-23 01:14:30.688000,customer service complaint,2026-06-02 18:36:13.219842,bluesky
194,bafyreicmvpctw7lpkrckrzv6bid2twrd4k4ppsbv4smouqeku4rakscz5y,at://did:plc:56zjozlh2b5zujmp5knyrvet/app.bsky.feed.post/3mmhed3uvec2j,"A small peak behind the work curtain: I work in customer service operations. Our CS agents are all humans. No “AI” is used when directly interacting with customers.

Our #1 complaint from our customers about our service? We are clearly using AI because our agents are too polite.",lowrentkicker.bsky.social,4,0,0,2026-05-23 00:32:11.678000,customer service complaint,2026-06-02 18:36:13.219842,bluesky
195,bafyreihrnd5ozxj7twcwwhv6ozcsdsppzynwz4f6jmax33eqbx76nnz4s4,at://did:plc:3ydq3ufqsbrhdzxbgnhp3peq/app.bsky.feed.post/3mmdpbpwju22s,"The fact that we know about Ea-nāṣir's bad customer service from 3,759 years ago is so funny. Well played, 𒂍𒀀𒈾𒍢𒅕. Well played.",statsboye.bsky.social,0,0,1,2026-05-21 13:37:37.796000,customer service complaint,2026-06-02 18:36:13.219842,bluesky
196,bafyreifz2d744ybax2mphehu7hva2fw4yxqv4sft3olwfrcnq5khyka2u4,at://did:plc:qongywbsdespm5nqgdt6l2dz/app.bsky.feed.post/3mmc5e2nqm22o,"If you are upset about James Daunts comments please call the customer service number do not call stores, your complaint will go nowhere from there. With customer service or commenting on their social media you have a better chance of being heard.
And please be kind to the workers, it’s not (cont)",veliarem.bsky.social,1,0,1,2026-05-20 22:44:09.064000,customer service complaint,2026-06-02 18:36:13.219842,bluesky
197,bafyreie2bknznnq2bvyi232axb7pajrht45qpgsi4kq7gfyrh7c6oobbey,at://did:plc:ntjwd6zdsjr3l3mdmkhancka/app.bsky.feed.post/3mm7ufvzyek2q,"🚋 Egress from the Newark Penn Station Light Rail platforms has been a frequent customer complaint, including in the recent feedback collected for the NJ TRANSIT Rapid Action Plan.

While it will ultimately need full replacement, the escalator on Platform 4 is now back in service!",customeradvocate.bsky.social,12,0,0,2026-05-20 00:58:48.179000,customer service complaint,2026-06-02 18:36:13.219842,bluesky
